Date,Temp,RH (%),Light Bench 1 Final State (%),Light Bench 2 Final State (%),Light Bench 3 Final State (%),Shade Roof Current Timed Position (%),PAD Vent Shutter Current Timed Position (%),Exhaust Fans VFD Current Timed Position (%),PPFD (umol/m2/s),DLI (mol/m2/d),Daily DLI
12/15/2020 2:45,71.9,31.6,100,100,100,0,0,0,261.707,19.446278715,
12/15/2020 2:50,71.8,31.5,100,100,100,0,0,0,261.7554,19.524805335,
12/15/2020 2:55,71.7,31.6,100,100,100,0,0,0,261.6224,19.603292055,
12/15/2020 3:00,71.6,31.7,100,100,100,0,0,0,261.5618,19.681760595,
12/15/2020 3:05,71.7,31.8,100,100,100,0,0,0,261.5618,19.760229135,
12/15/2020 3:10,71.8,31.8,100,100,100,0,0,0,261.7554,19.838755755,
12/15/2020 3:15,71.7,32,100,100,100,0,0,0,261.5496,19.917220635,
12/15/2020 3:20,71.4,32.2,100,100,100,0,0,0,261.75825,19.99574811,
12/15/2020 3:25,71.5,32.5,100,100,100,0,0,0,261.6706,20.07424929,
12/15/2020 3:30,71.7,32.3,100,100,100,0,0,0,6.351522,20.0761547466,
12/15/2020 3:35,71.6,32,100,100,100,0,0,0,1.29450014,20.076543096642,
12/15/2020 3:40,71.1,32.1,11,11,11,0,0,0,0.06049068,20.076561243846,
12/15/2020 3:45,70.2,32.8,0,0,0,0,0,0,0.0604906,20.076579391026,
12/15/2020 3:50,69.6,33.6,0,0,0,0,0,0,0.1209812,20.076615685386,
12/15/2020 3:55,69.2,34.4,0,0,0,0,0,0,0.07258868,20.07663746199,
12/15/2020 4:00,69.1,33.9,0,0,0,0,0,0,0.01209814,20.076641091432,
12/15/2020 4:05,69.4,33,0,0,0,0,0,0,0.0241962,20.076648350292,
12/15/2020 4:10,69.6,32.2,0,0,0,0,0,0,0.10888308,20.076681015216,
12/15/2020 4:15,69.8,31.5,0,0,0,0,0,0,0.04839248,20.07669553296,
12/15/2020 4:20,70.2,30.9,0,0,0,0,0,0,0.06049062,20.076713680146,
12/15/2020 4:25,70.5,30.9,0,0,0,0,0,0,0.0483924,20.076728197866,
12/15/2020 4:30,70.8,30.3,0,0,0,0,0,0,0.03629434,20.076739086168,
12/15/2020 4:35,71.1,30.3,0,0,0,0,0,0,0.03629434,20.07674997447,
12/15/2020 4:40,71.3,30,0,0,0,0,0,0,0.0604906,20.07676812165,
12/15/2020 4:45,71.3,29.7,0,0,0,0,0,0,0.03629434,20.076779009952,
12/15/2020 4:50,71.2,29.5,0,0,0,0,0,0,0.01209814,20.076782639394,
12/15/2020 4:55,71.3,29.7,0,0,0,0,0,0,0,20.076782639394,
12/15/2020 5:00,71.5,29.5,0,0,0,0,0,0,0.07258874,20.076804416016,
12/15/2020 5:05,71.7,29.2,0,0,0,0,0,0,0.04839248,20.07681893376,
12/15/2020 5:10,71.8,29.3,0,0,0,0,0,0,0.0725888,20.0768407104,
12/15/2020 5:15,71.9,29.1,0,0,0,0,0,0,0.06049062,20.076858857586,
12/15/2020 5:20,71.9,29,0,0,0,0,0,0,0.07258868,20.07688063419,
12/15/2020 5:25,71.7,29,0,0,0,0,0,0,0.0604906,20.07689878137,
12/15/2020 5:30,71.7,28.9,0,0,0,0,0,0,0,20.07689878137,
12/15/2020 5:35,71.6,29,0,0,0,0,0,0,0.04839254,20.076913299132,
12/15/2020 5:40,71.5,28.9,0,0,0,0,0,0,0.06049054,20.076931446294,
12/15/2020 5:45,71.6,28.9,0,0,0,0,0,0,0.01209814,20.076935075736,
12/15/2020 5:50,71.8,28.9,0,0,0,0,0,0,0.0846868,20.076960481776,
12/15/2020 5:55,71.9,28.8,0,0,0,0,0,0,1.1130276,20.077294390056,
12/15/2020 6:00,71.8,28.7,0,0,0,0,0,0,2.189762,20.077951318656,
12/15/2020 6:05,71.7,28.9,0,0,0,0,0,0,2.12927,20.078590099656,
12/15/2020 6:10,71.7,29,0,0,0,0,0,0,2.238158,20.079261547056,
12/15/2020 6:15,71.8,28.8,0,0,0,0,0,0,2.238158,20.079932994456,
12/15/2020 6:20,71.9,28.8,0,0,0,0,0,0,2.250256,20.080608071256,
12/15/2020 6:25,72,29.1,0,0,0,0,0,0,2.189762,20.081264999856,
12/15/2020 6:30,72,29.5,0,0,0,0,0,0,2.2835275,20.081950058106,
12/15/2020 6:35,72.1,30.2,0,0,0,0,0,0,2.165566,20.082599727906,
12/15/2020 6:40,72,30.7,0,0,0,0,0,0,2.165566,20.083249397706,
12/15/2020 6:45,71.7,31.1,0,0,0,0,0,0,2.262356,20.083928104506,
12/15/2020 6:50,71.6,31.4,0,0,0,0,0,0,2.262354,20.084606810706,
12/15/2020 6:55,71.6,31.5,0,0,0,0,0,0,2.274452,20.085289146306,
12/15/2020 7:00,71.7,31.7,0,0,0,0,0,0,2.310748,20.085982370706,
12/15/2020 7:05,71.8,31.7,0,0,0,0,0,0,2.165566,20.086632040506,
12/15/2020 7:10,72.1,31.8,0,0,0,0,0,0,2.322846,20.087328894306,
12/15/2020 7:15,72.1,31.8,0,0,0,0,0,0,2.395434,20.088047524506,
12/15/2020 7:20,72,32,0,0,0,0,0,0,2.613198,20.088831483906,
12/15/2020 7:25,71.8,32,0,0,0,0,0,0,3.024536,20.089738844706,
12/15/2020 7:30,71.8,32,0,0,0,0,0,0,173.13642,20.141679770706,
12/15/2020 7:35,71.8,31.9,0,0,0,0,0,0,263.9208,20.220856010706,
12/15/2020 7:40,71.8,31.9,61,61,61,22.23,0,0,269.1352,20.301596570706,
12/15/2020 7:45,72.6,31.8,100,100,100,99.5,0,0,271.0466,0.08131398,20.301596570706
12/15/2020 7:50,74.1,31,100,100,100,100,0,0,273.5268,0.08205804,
12/15/2020 7:55,74.4,30.8,100,100,100,100,0,0,276.4428,0.16499088,
12/15/2020 8:00,74.4,31.4,100,100,100,100,0,0,279.7332,0.24891084,
12/15/2020 8:05,74.1,32.4,100,100,100,100,0,0,283.414,0.33393504,
12/15/2020 8:10,73.9,33.2,100,100,100,100,0,0,290.7184,0.42115056,
12/15/2020 8:15,73.9,33.9,100,100,100,100,0,0,298.5338,0.5107107,
12/15/2020 8:20,73.9,34.2,100,100,100,100,0,0,296.7552,0.599737259999999,
12/15/2020 8:25,73.6,34.5,100,100,100,100,0,0,300.6994,0.689947079999999,
12/15/2020 8:30,73.4,34.9,100,100,100,100,0,0,300.4936,0.780095159999999,
12/15/2020 8:35,73,35.4,100,100,100,100,0,0,298.6306,0.86968434,
12/15/2020 8:40,72.8,35.7,100,100,100,100,0,0,301.8848,0.960249779999999,
12/15/2020 8:45,72.5,36,100,100,100,100,0,0,296.9004,1.0493199,
12/15/2020 8:50,72.3,36.2,100,100,100,100,0,0,287.4034,1.13554092,
12/15/2020 8:55,72.1,36.5,100,100,100,100,0,0,284.6694,1.22094174,
12/15/2020 9:00,71.9,36.8,100,100,100,100,0,0,288.8312,1.3075911,
12/15/2020 9:05,71.6,37.3,100,100,100,100,0,0,293.4164,1.39561602,
12/15/2020 9:10,71,37.3,100,100,100,100,0,0,291.7466,1.48314,
12/15/2020 9:15,70.8,37,100,100,100,100,0,0,314.8178,1.57758534,
12/15/2020 9:20,71,36.5,100,100,100,100,0,0,381.0186,1.69189092,
12/15/2020 9:25,71.1,35.9,100,100,100,100,0,0,391.3506,1.8092961,
12/15/2020 9:30,71.4,35.6,100,100,100,100,0,0,356.3872,1.91621226,
12/15/2020 9:35,71.8,35.6,100,100,100,100,0,0,336.1468,2.0170563,
12/15/2020 9:40,72,36,100,100,100,100,0,0,340.56275,2.119225125,
12/15/2020 9:45,71.8,36.6,100,100,100,100,0,0,326.9522,2.217310785,
12/15/2020 9:50,71.9,37.1,100,100,100,100,0,0,342.6556,2.320107465,
12/15/2020 9:55,72,37.5,100,100,100,100,0,0,353.1204,2.426043585,
12/15/2020 10:00,72.2,37.8,100,100,100,100,0,0,342.0266,2.528651565,
12/15/2020 10:05,72.3,38.2,100,100,100,100,0,0,375.8892,2.641418325,
12/15/2020 10:10,72.1,38.6,100,100,100,100,0,0,399.4566,2.761255305,
12/15/2020 10:15,72.2,38.9,100,100,100,100,0,0,400.279,2.881339005,
12/15/2020 10:20,72.2,39.1,100,100,100,100,0,0,420.1444,3.007382325,
12/15/2020 10:25,72.1,39.3,100,100,100,100,0,0,449.4218,3.142208865,
12/15/2020 10:30,72.2,39.4,100,100,100,100,0,0,407.6832,3.264513825,
12/15/2020 10:35,72.6,39.5,100,100,100,100,0,0,401.0412,3.384826185,
12/15/2020 10:40,72.6,39.7,100,100,100,100,0,0,369.6952,3.495734745,
12/15/2020 10:45,72.6,40.1,100,100,100,100,0,0,352.31,3.601427745,
12/15/2020 10:50,72.6,40.3,100,100,100,100,0,0,364.408,3.710750145,
12/15/2020 10:55,72.5,40.6,100,100,100,100,0,0,356.5686,3.817720725,
12/15/2020 11:00,72.4,40.8,100,100,100,100,0,0,366.0172,3.927525885,
12/15/2020 11:05,72.3,40.8,100,100,100,100,0,0,383.5834,4.042600905,
12/15/2020 11:10,72,41.2,100,100,100,100,0,0,376.6756,4.155603585,
12/15/2020 11:15,72,41.6,100,100,100,100,0,0,372.5622,4.267372245,
12/15/2020 11:20,71.8,41.7,100,100,100,100,0,0,372.51675,4.37912727,
12/15/2020 11:25,71.9,41.9,100,100,100,100,0,0,371.7398,4.49064921,
12/15/2020 11:30,71.8,42.4,100,100,100,100,0,0,406.2556,4.61252589,
12/15/2020 11:35,71.7,42.4,100,100,100,100,0,0,380.1722,4.72657755,
12/15/2020 11:40,71.7,42.5,100,100,100,100,0,0,359.0488,4.83429219,
12/15/2020 11:45,71.9,42.7,100,100,100,100,0,0,362.823,4.94313909,
12/15/2020 11:50,71.6,42.8,100,100,100,100,0,0,358.3712,5.05065045,
12/15/2020 11:55,71.4,43.5,100,100,100,100,0,0,351.197,5.15600955,
12/15/2020 12:00,71.3,43.5,100,100,100,100,0,0,361.71,5.26452255,
12/15/2020 12:05,71.3,43.6,100,100,100,100,0,0,424.2336,5.39179263,
12/15/2020 12:10,71.5,43.7,100,100,100,100,0,0,352.31,5.49748563,
12/15/2020 12:15,71.9,43.5,100,100,100,100,0,0,361.7346,5.60600601,
12/15/2020 12:20,71.7,43.9,100,100,100,100,0,0,355.9394,5.71278783,
12/15/2020 12:25,71.7,44.2,100,100,100,100,0,0,358.746,5.82041163,
12/15/2020 12:30,71.7,43.8,100,100,100,100,0,0,353.06,5.92632963,
12/15/2020 12:35,71.6,43.4,100,100,100,100,0,0,336.4372,6.02726079,
12/15/2020 12:40,71.6,43.4,100,100,100,100,0,0,353.6772,6.13336395,
12/15/2020 12:45,71.5,43.4,100,100,100,100,0,0,373.022,6.24527055,
12/15/2020 12:50,71.5,43.7,100,100,100,100,0,0,347.4708,6.34951179,
12/15/2020 12:55,71.7,43.7,100,100,100,100,0,0,330.7634,6.44874081,
12/15/2020 13:00,71.5,44,100,100,100,100,0,0,339.504,6.55059201,
12/15/2020 13:05,71.5,43.9,100,100,100,100,0,0,366.0534,6.66040803,
12/15/2020 13:10,71.7,44.6,100,100,100,100,0,0,376.0102,6.77321109,
12/15/2020 13:15,71.9,44.1,100,100,100,100,0,0,410.853,6.89646699,
12/15/2020 13:20,72.1,44.1,100,100,100,100,0,0,452.035,7.03207749,
12/15/2020 13:25,72.5,44,100,100,100,100,0,0,454.9024,7.16854821,
12/15/2020 13:30,72.8,43.9,100,100,100,100,0,0,414.9784,7.29304173,
12/15/2020 13:35,73,44.1,100,100,100,100,0,0,406.304,7.41493293,
12/15/2020 13:40,72.8,44.5,100,100,100,100,0,0,424.7414,7.54235535,
12/15/2020 13:45,72.8,44.6,100,100,100,100,0,0,432.0488,7.67196999,
12/15/2020 13:50,72.8,44.6,100,100,100,100,0,0,420.7612,7.79819835,
12/15/2020 13:55,72.9,44.7,100,100,100,100,0,0,424.8626,7.92565713,
12/15/2020 14:00,73,45.1,100,100,100,100,0,0,373.6512,8.03775249,
12/15/2020 14:05,72.9,45.3,100,100,100,100,0,0,457.9268,8.17513053,
12/15/2020 14:10,72.6,45.6,100,100,100,100,0,0,376.9782,8.28822399,
12/15/2020 14:15,72.9,45.3,100,100,100,100,0,0,338.627,8.38981209,
12/15/2020 14:20,72.6,45.4,100,100,100,100,0,0,325.464,8.48745129,
12/15/2020 14:25,72.2,45.7,100,100,100,100,0,0,326.4684,8.58539181,
12/15/2020 14:30,72,45.5,100,100,100,100,0,0,348.971,8.69008311,
12/15/2020 14:35,72.1,45.3,100,100,100,100,0,0,365.8478,8.79983745,
12/15/2020 14:40,72.3,45,100,100,100,100,0,0,384.52425,8.915194725,
12/15/2020 14:45,72.4,44.9,100,100,100,100,0,0,361.3834,9.023609745,
12/15/2020 14:50,72.4,44.7,100,100,100,100,0,0,343.1516,9.126555225,
12/15/2020 14:55,72.2,45,100,100,100,100,0,0,335.2394,9.227127045,
12/15/2020 15:00,72.2,45.6,100,100,100,100,0,0,310.2448,9.320200485,
12/15/2020 15:05,72.1,45.3,100,100,100,100,0,0,312.1564,9.413847405,
12/15/2020 15:10,71.8,45.9,100,100,100,100,0,0,302.8768,9.504710445,
12/15/2020 15:15,71.6,46,100,100,100,100,0,0,295.364,9.593319645,
12/15/2020 15:20,71.2,45.7,100,100,100,100,0,0,294.7834,9.681754665,
12/15/2020 15:25,70.9,46.1,100,100,100,100,0,0,305.2362,9.773325525,
12/15/2020 15:30,70.7,45.9,100,100,100,100,0,0,317.552,9.868591125,
12/15/2020 15:35,70.7,45.4,100,100,100,100,0,0,319.8384,9.964542645,
12/15/2020 15:40,71,45.1,100,100,100,100,0,0,303.9056,10.055714325,
12/15/2020 15:45,71.1,44.1,100,100,100,100,0,0,298.3764,10.145227245,
12/15/2020 15:50,71.2,44.2,100,100,100,100,0,0,294.856,10.233684045,
12/15/2020 15:55,71,44.1,100,100,100,100,0,0,285.8548,10.319440485,
12/15/2020 16:00,71,44,100,100,100,100,0,0,279.431,10.403269785,
12/15/2020 16:05,71.4,43.3,100,100,100,100,0,0,278.9712,10.486961145,
12/15/2020 16:10,71.6,42.9,100,100,100,100,0,0,274.5308,10.569320385,
12/15/2020 16:15,71.6,42.5,100,100,100,100,0,0,270.802,10.650560985,
12/15/2020 16:20,71.4,42.4,100,100,100,100,0,0,267.4534,10.730797005,
12/15/2020 16:25,71.2,42.3,100,100,100,100,0,0,263.8966,10.809965985,
12/15/2020 16:30,71.4,42,100,100,100,100,0,0,261.7432,10.888488945,
12/15/2020 16:35,71.5,41.4,100,100,100,100,0,0,260.1706,10.966540125,
12/15/2020 16:40,71.4,41.1,100,100,100,91.99,0,0,260.2552,11.044616685,
12/15/2020 16:45,71.2,41.4,100,100,100,3.28,0,0,263.9936,11.123814765,
12/15/2020 16:50,71.6,42.4,100,100,100,0,0,0,264.2596,11.203092645,
12/15/2020 16:55,71.7,41.7,100,100,100,0,0,0,263.8724,11.282254365,
12/15/2020 17:00,71.6,41.5,100,100,100,0,0,0,263.6912,11.361361725,
12/15/2020 17:05,71.3,41.1,100,100,100,0,0,0,263.8724,11.440523445,
12/15/2020 17:10,71.1,41.1,100,100,100,0,0,0,263.7998,11.519663385,
12/15/2020 17:15,70.8,41.1,100,100,100,0,0,0,264.1022,11.598894045,
12/15/2020 17:20,70.7,41,100,100,100,0,0,0,263.8242,11.6780413049999,
12/15/2020 17:25,71,41.2,100,100,100,0,0,0,263.8964,11.757210225,
12/15/2020 17:30,71.2,41,100,100,100,0,0,0,263.8724,11.836371945,
12/15/2020 17:35,71.2,40.3,100,100,100,0,0,0,263.7636,11.915501025,
12/15/2020 17:40,71.1,40.2,100,100,100,0,0,0,263.8966,11.994670005,
12/15/2020 17:45,71.2,40.3,100,100,100,0,0,0,263.679,12.0737737049999,
12/15/2020 17:50,71.4,40.1,100,100,100,0,0,0,263.55825,12.15284118,
12/15/2020 17:55,71.5,39.6,100,100,100,0,0,0,262.0096,12.23144406,
12/15/2020 18:00,71.4,39.3,100,100,100,0,0,0,261.6224,12.30993078,
12/15/2020 18:05,71.2,39.4,100,100,100,0,0,0,261.6102,12.38841384,
12/15/2020 18:10,71.4,39.3,100,100,100,0,0,0,261.6586,12.46691142,
12/15/2020 18:15,71.5,39.1,100,100,100,0,0,0,261.5132,12.54536538,
12/15/2020 18:20,71.6,38.6,100,100,100,0,0,0,261.61,12.62384838,
12/15/2020 18:25,71.6,38.4,100,100,100,0,0,0,261.6948,12.70235682,
12/15/2020 18:30,71.6,38.3,100,100,100,0,0,0,261.4046,12.7807782,
12/15/2020 18:35,71.5,38.5,100,100,100,0,0,0,261.5982,12.85925766,
12/15/2020 18:40,71.4,38.8,100,100,100,0,0,0,261.7314,12.93777708,
12/15/2020 18:45,71.1,39,100,100,100,0,0,0,261.6586,13.01627466,
12/15/2020 18:50,71.2,39.2,100,100,100,0,0,0,261.8038,13.0948158,
12/15/2020 18:55,71.2,38.9,100,100,100,0,0,0,261.5134,13.17326982,
12/15/2020 19:00,71.3,38.9,100,100,100,0,0,0,261.574,13.25174202,
12/15/2020 19:05,71.3,38.4,100,100,100,0,0,0,261.7796,13.3302759,
12/15/2020 19:10,71.3,38.5,100,100,100,0,0,0,261.5738,13.40874804,
12/15/2020 19:15,71.2,38.4,100,100,100,0,0,0,261.9006,13.48731822,
12/15/2020 19:20,71.3,38.4,100,100,100,0,0,0,261.6675,13.56581847,
12/15/2020 19:25,71.5,38.6,100,100,100,0,0,0,261.6708,13.64431971,
12/15/2020 19:30,71.6,38,100,100,100,0,0,0,261.84,13.72287171,
12/15/2020 19:35,71.6,37.9,100,100,100,0,0,0,261.9004,13.80144183,
12/15/2020 19:40,71.5,37.8,100,100,100,0,0,0,261.7674,13.87997205,
12/15/2020 19:45,71.4,37.9,100,100,100,0,0,0,261.731,13.95849135,
12/15/2020 19:50,71.5,37.5,100,100,100,0,0,0,261.7794,14.03702517,
12/15/2020 19:55,71.6,37.6,100,100,100,0,0,0,261.6946,14.11553355,
12/15/2020 20:00,71.6,37.8,100,100,100,0,0,0,261.7796,14.19406743,
12/15/2020 20:05,71.7,37.8,100,100,100,0,0,0,261.6586,14.27256501,
12/15/2020 20:10,71.8,37.9,100,100,100,0,0,0,261.7794,14.35109883,
12/15/2020 20:15,71.7,37.3,100,100,100,0,0,0,261.8036,14.42963991,
12/15/2020 20:20,71.7,37,100,100,100,0,0,0,261.7674,14.50817013,
12/15/2020 20:25,71.7,37,100,100,100,0,0,0,262.0458,14.58678387,
12/15/2020 20:30,71.7,37.4,100,100,100,0,0,0,261.7554,14.66531049,
12/15/2020 20:35,71.7,37.4,100,100,100,0,0,0,261.7192,14.74382625,
12/15/2020 20:40,71.6,37,100,100,100,0,0,0,262.0094,14.82242907,
12/15/2020 20:45,71.7,37.5,100,100,100,0,0,0,262.0578,14.90104641,
12/15/2020 20:50,71.7,37.3,100,100,100,0,0,0,261.8158,14.97959115,
12/15/2020 20:55,71.8,37.1,100,100,100,0,0,0,261.7735,15.0581232,
12/15/2020 21:00,71.7,37.3,100,100,100,0,0,0,261.8762,15.13668606,
12/15/2020 21:05,71.8,37.2,100,100,100,0,0,0,261.9248,15.2152635,
12/15/2020 21:10,71.8,36.9,100,100,100,0,0,0,261.9972,15.29386266,
12/15/2020 21:15,71.7,36.9,100,100,100,0,0,0,261.7188,15.3723783,
12/15/2020 21:20,71.7,36.9,100,100,100,0,0,0,261.7192,15.45089406,
12/15/2020 21:25,71.5,36.7,100,100,100,0,0,0,261.9126,15.52946784,
12/15/2020 21:30,71.4,36.4,100,100,100,0,0,0,261.961,15.60805614,
12/15/2020 21:35,71.3,36.3,100,100,100,0,0,0,261.8762,15.686619,
12/15/2020 21:40,71.2,36.3,100,100,100,0,0,0,261.9128,15.76519284,
12/15/2020 21:45,71.2,36.5,100,100,100,0,0,0,261.9488,15.84377748,
12/15/2020 21:50,71.2,36.3,100,100,100,0,0,0,261.973,15.92236938,
12/15/2020 21:55,71.3,36.4,100,100,100,0,0,0,262.0822,16.00099404,
12/15/2020 22:00,71.4,36.3,100,100,100,0,0,0,261.8642,16.0795533,
12/15/2020 22:05,71.6,35.8,100,100,100,0,0,0,261.9972,16.15815246,
12/15/2020 22:10,71.6,35.8,100,100,100,0,0,0,261.9972,16.23675162,
12/15/2020 22:15,71.4,35.8,100,100,100,0,0,0,262.1788,16.31540526,
12/15/2020 22:20,71.4,36.1,100,100,100,0,0,0,261.937,16.39398636,
12/15/2020 22:25,71.6,36,100,100,100,0,0,0,261.92475,16.472563785,
12/15/2020 22:30,71.7,35.5,100,100,100,0,0,0,261.8158,16.551108525,
12/15/2020 22:35,71.7,35.3,100,100,100,0,0,0,262.0216,16.629715005,
12/15/2020 22:40,71.6,35.3,100,100,100,0,0,0,262.2396,16.708386885,
12/15/2020 22:45,71.6,35.6,100,100,100,0,0,0,261.9368,16.786967925,
12/15/2020 22:50,71.6,35.9,100,100,100,0,0,0,261.9854,16.865563545,
12/15/2020 22:55,71.7,36,100,100,100,0,0,0,262.0578,16.944180885,
12/15/2020 23:00,71.7,35.6,100,100,100,0,0,0,262.1306,17.022820065,
12/15/2020 23:05,71.6,35.3,100,100,100,0,0,0,261.925,17.101397565,
12/15/2020 23:10,71.4,35.1,100,100,100,0,0,0,261.937,17.179978665,
12/15/2020 23:15,71.4,35.5,100,100,100,0,0,0,261.9732,17.258570625,
12/15/2020 23:20,71.4,35.6,100,100,100,0,0,0,261.8884,17.337137145,
